227, 52.7083334%
228, 52.5000001%
229, 52.2916667%
230, 52.0833334%
231, 51.875%
232, 51.6666667%
233, 51.4583334%
234, 51.2500001%
235, 51.0416668%
236, 50.8333334%
237, 50.6250001%
238, 50.4166667%
239, 50.2083334%
240, 50%
241, 50%
242, 50%
243, 50%
244, 50%
245, 50%
246, 50%
247, 50%
248, 50%
249, 50%
250, 50%
251, 50%
252, 50%
253, 50%
254, 50%
255, 50%
256, 50%
257, 50%
258, 50%
259, 50%
260, 50%
261, 50%
262, 50%
263, 50%
264, 50%
265, 50%
266, 50%
267, 50%
268, 50%
269, 50%
270, 50%
271, 50%
272, 50%
273, 50%
274, 50%
275, 50%
276, 50%
277, 50%
278, 50%
279, 50%
280, 50%
281, 50%
282, 50%
283, 50%
284, 50%
285, 50%
286, 50%
287, 50%
288, 50%
289, 50%
290, 50%
291, 50%
292, 50%
293, 50%
294, 50%
295, 50%
296, 50%
297, 50%
298, 50%
299, 50%
300, 50%
301, 50%
302, 50%
303, 50%
304, 50%
305, 50%
306, 50%
307, 50%
308, 50%
309, 50%
310, 50%
311, 50%
312, 50%
313, 50%
314, 50%
315, 50%
316, 50%
317, 50%
318, 50%
319, 50%
320, 50%
321, 50%
322, 50%
323, 50%
324, 50%
325, 50%
326, 50%
327, 50%
328, 50%
329, 50%
330, 50%
331, 50%
332, 50%
333, 50%
334, 50%
335, 50%
336, 50%
